name_track,artist_track,uri_track,popularity,tempo,genres
Desde el Corazón,Bad Bunny,spotify:track:1R2mapMAUiYqre6jcFX57g,0,180,"musica chihuahuense, nueva musica mexicana"
Solo de Mi,Bad Bunny,spotify:track:5YOkA7qd2983FtBQnP8sYx,67,180,"musica chihuahuense, nueva musica mexicana"
Triste,Bryant Myers,spotify:track:5MNS5FF4LrTX0jIaI0gory,0,130,"reggaeton, trap latino, urbano latino"
Controla,Brytiago,spotify:track:4AKWHLChPxYdXAB2cHmZB7,55,90,"trap boricua, trap latino, trap triste, urbano latino"
Adicto (with Anuel AA & Ozuna),Tainy,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,78,80,"pop reggaeton, reggaeton, trap latino, urbano latino"
Adictiva,Daddy Yankee,spotify:track:6MJUCumnQsQEKbCy28tbCP,71,99,"latin hip hop, reggaeton, trap latino, urbano latino"
Te Robaré,Nicky Jam,spotify:track:6v0lAdFF4haL8xjBIUjtOw,1,176,"latin hip hop, reggaeton, trap latino, urbano latino"
Baila Baila Baila,Ozuna,spotify:track:7uH27oIt4a6cIFCA8ZPcyG,9,100,"puerto rican pop, reggaeton, trap latino, urbano latino"
No Me Conoce - Remix,Jhayco,spotify:track:7rknFhrVDyxzTJkPSf7LoW,37,92,"reggaeton, trap latino, urbano latino"
Salgamos (feat. Andy Rivera & Maluma),Kevin Roldan,spotify:track:03NMK0fydK06YxiBO9C8kM,45,80,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Soltera - Remix,Lunay,spotify:track:1c0hsvHLELX6y8qymnpLKL,73,92,"reggaeton, reggaeton flow, trap latino, urbano latino"
La Playa,Myke Towers,spotify:track:0jeS8PyyIRAG0A3t5DtL71,69,140,"trap boricua, trap latino, trap triste, urbano latino"
Con Altura,ROSALÍA,spotify:track:2qG5sZ7Si6sdK74qLxedYM,76,98,"pop, r&b en espanol"
Cuerpo en Venta,Noriel,spotify:track:2B94bbI1a4LyBpK1439oP7,65,92,"reggaeton, trap latino, urbano latino"
Si Te Vas,Sech,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,63,174,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Detente,Mike Bahía,spotify:track:0x1k6gSTSxaLxe0F2IThaX,72,172,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Sigue Bailandome,Yannc,spotify:track:0GmiGIxXDNrePrHBpijYDp,74,106,reggaeton flow
Que Mas Pues - Remix,Sech,spotify:track:7fODjB7BrQTGqh0hogW6XD,71,113,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
La Cartera,Farruko,spotify:track:1g2Z2lOrwayOzDqOc8EfbR,64,88,"reggaeton, trap latino, urbano latino"
RITMO (Bad Boys For Life),Black Eyed Peas,spotify:track:6cy3ki60hLwimwIje7tALf,73,105,"dance pop, pop, pop rap"
Velitas,Darell,spotify:track:7q3NthaBqFI6s0WnAlnIvq,72,166,"dembow, rap dominicano, reggaeton, trap latino, urbano latino"
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,spotify:track:5QXQy0f2q8wJNpPwJtjifx,61,96,"edm, electronic trap, pop, pop dance"
Whine Up,Nicky Jam,spotify:track:2pWOMNQJW3g2zmGjP0Vkb0,64,105,"latin hip hop, reggaeton, trap latino, urbano latino"
LOYAL (feat. Drake and Bad Bunny) - Remix,PARTYNEXTDOOR,spotify:track:6RbH4isVKIOg1OY1HvRqFc,13,105,"r&b, rap, toronto rap, urban contemporary"
Keii,Anuel AA,spotify:track:5eEQCfq7MXQr6aHLNRUZLs,67,88,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
No Somos Nada,Corina Smith,spotify:track:3IvLpkhvkarEACMGMShm3l,40,174,"trap boricua, trap latino, trap triste, urbano latino"
Supuestamente,Ozuna,spotify:track:1ZBU5DSoYQwaZVgep6pfn2,62,174,"puerto rican pop, reggaeton, trap latino, urbano latino"
"Yo x Ti, Tu x Mi",ROSALÍA,spotify:track:7BlBVFwvbWvcwNcUarQmjk,76,92,"pop, r&b en espanol"
El Efecto,Rauw Alejandro,spotify:track:4SJHHpKhcuXwDsCsPqshXj,78,84,"pop, r&b en espanol"
Tu Verdad,J Balvin,spotify:track:2QEiEzGafy58BV4h5FuCUK,45,116,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Dream Girl - Remix,Ir Sais,spotify:track:099tjv6oy2opbpCOA3nBwX,70,170,"basshall, ritmo kombina"
UN DIA (ONE DAY) (Feat. Tainy),J Balvin,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,74,168,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
La Jeepeta - Remix,Nio Garcia,spotify:track:6bvfJf4KjonPMuPfGfy3S2,64,176,"reggaeton, trap latino, urbano latino"
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,spotify:track:1pqnQ41XbfKjaFu6M0eGJp,1,100,"pop reggaeton, reggaeton, trap latino, urbano latino"
Relación,Sech,spotify:track:4lMOQR1rRW5hJgJXOtKraL,0,172,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Madrid (feat. Myke Towers),Maluma,spotify:track:19OXtYzrJyCrQvTbfukt4H,69,170,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
Del Mar,Ozuna,spotify:track:5cpJFiNwYyWwFLH0V6B3N8,73,110,"puerto rican pop, reggaeton, trap latino, urbano latino"
Dembow 2020,Yandel,spotify:track:0j1VxrPkMyFGvz0jZzxUoZ,57,93,"latin hip hop, reggaeton, trap latino, urbano latino"
SORRY PAPI,Bad Bunny,spotify:track:5jZ32WOU7sqzDYbzINwMUk,72,192,"musica chihuahuense, nueva musica mexicana"
BICHOTA,KAROL G,spotify:track:7vrJn5hDSXRmdXoR30KgF1,75,164,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Polvo,Nicky Jam,spotify:track:68mrW6gXHgupgSiDHgaDi5,64,82,"latin hip hop, reggaeton, trap latino, urbano latino"
Ella No Es Tuya - Remix,Rochy RD,spotify:track:5YYW3yRktprLRr47WK219Y,71,97,"dembow, rap dominicano, reggaeton, trap latino, urbano latino"
Mi Niña - Remix,Wisin,spotify:track:43PXER25C9JkExLBd5dObG,58,100,"electro latino, reggaeton, trap latino, urbano latino"
Solo Remix (with Rauw Alejandro & Nio Garcia feat. Amenazzy),Jay Menez,spotify:track:3e4Mu36CwPanrSK0Il5uJj,47,94,"latin hip hop, reggaeton, trap latino, urbano latino"
Fantasia Sexual,Brytiago,spotify:track:20vM5hycZtDFwvpNWXU6su,0,98,"trap boricua, trap latino, trap triste, urbano latino"
Tiempo,Ozuna,spotify:track:5H6SZcjJzBNsB2VzKW2Ivd,59,180,"puerto rican pop, reggaeton, trap latino, urbano latino"
Ponte Pa' Mi,Rauw Alejandro,spotify:track:10u2iOS0r6plfb9GknD7g4,68,85,"pop, r&b en espanol"
Soy Una Gargola,Rauw Alejandro,spotify:track:4bEwaORm2IBfu3omjEna7I,58,94,"pop, r&b en espanol"
Poblado - Remix,J Balvin,spotify:track:1WedZeiezCmCEOzLwhx0hV,68,93,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Desenfocao',Rauw Alejandro,spotify:track:4g9vewQ4Abogig0nBJQN1g,0,140,"pop, r&b en espanol"
Pepas,Farruko,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,84,130,"reggaeton, trap latino, urbano latino"
En Mi Cuarto,Jhayco,spotify:track:6Ee34qCOE6FBzEPRAGwSrn,62,115,"reggaeton, trap latino, urbano latino"
Loquita,Reik,spotify:track:2OTULPNeQUkwQ0tNzcG7tj,64,82,
Ella,Boza,spotify:track:66S2z95FN3nUAr9S1gUIsp,64,90,"panamanian pop, reggaeton, urbano latino"
Noche Loca,Oken,spotify:track:2noT2sKSPwS2cmKsN9ZaXD,59,98,"reggaeton flow, trap latino, urbano latino"
LAS OLAS,Micro TDH,spotify:track:0ERKM0ev4j3MHoc2PBn0Qo,48,82,"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Baila Baila,Randy,spotify:track:7BP7se1EYSBl33c3N6A7bU,36,88,"memphis hip hop, tennessee hip hop, trap"
badwine - Remix,Feid,spotify:track:5MPQfbK3LIOyPT84WJyD7g,59,186,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Prende la Cámara RMX,FMK,spotify:track:5A1vGSsqw0UQCBxHOyPOjG,66,92,modern alternative pop
Hola,Valentino,spotify:track:6doqf1ew9CXLa1omRKvvjj,47,176,cali rap
Provócame - Remix,Miky Woodz,spotify:track:4RdtVn0XGoKUAtrgtSmild,51,180,"reggaeton, trap latino, urbano latino"
Mood,Rauw Alejandro,spotify:track:2ISzmtY9Exy1IwmJj3Hc7P,60,168,"pop, r&b en espanol"
Cositas de la USA,Maluma,spotify:track:5c4KBG3ATUOmP8y2KHGGoI,58,90,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
"TBT (Remix) [feat. Micro TDH, Feid]",Lenny Tavárez,spotify:track:3PldY2CEKeIYkqtk8YkwvE,44,160,"reggaeton, trap argentino, trap latino, urbano latino"
Eso Es Un Vibe,Omar Courtz,spotify:track:4Z3yu3oJUD1KTHEUMYMsds,43,96,"trap boricua, trap latino, urbano latino"
Házmelo,Tiago PZK,spotify:track:4uiFw0YvHosZT3qRf1QAvs,57,81,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Yo Voy (feat. Daddy Yankee),Zion & Lennox,spotify:track:5gflgO9EPbIBf16n5TKnQS,82,95,"reggaeton, urbano latino"
"Sexo, Sudor y Calor",J Alvarez,spotify:track:4eDjNcAyIuJFhQ31Fvvoc1,71,168,"reggaeton, urbano latino"
MIB,Myke Towers,spotify:track:7z9chavxReUpyOZoAkUnUb,69,130,"trap boricua, trap latino, trap triste, urbano latino"
Parcerita,Myke Towers,spotify:track:2oZBb87Jgwrg3qYhwsy3BN,62,172,"trap boricua, trap latino, trap triste, urbano latino"
Una Noche Más,Myke Towers,spotify:track:4ELPjDbXBZuJz2PCeUrvmm,55,133,"trap boricua, trap latino, trap triste, urbano latino"
Si Se Da,Myke Towers,spotify:track:4jMwPJMtMF977ciTvD5fwg,61,94,"trap boricua, trap latino, trap triste, urbano latino"
Fugaz,Myke Towers,spotify:track:37PA06KMwSls6CDjjn1iZL,53,198,"trap boricua, trap latino, trap triste, urbano latino"
LVCC,Myke Towers,spotify:track:6Vz73JS65SbTUr046H1Hmr,63,75,"trap boricua, trap latino, trap triste, urbano latino"
La Playa,Myke Towers,spotify:track:6768f4xbHQBpJo5lvFVNvs,66,140,"trap boricua, trap latino, trap triste, urbano latino"
Relación Rota,Myke Towers,spotify:track:5RClLxkUvnMWFUQ3VAQEHj,70,160,"trap boricua, trap latino, trap triste, urbano latino"
Viral,Myke Towers,spotify:track:3drXiB4F47BpUqrEtj3rja,54,84,"trap boricua, trap latino, trap triste, urbano latino"
Diosa,Myke Towers,spotify:track:3JHpk0DOTOzyh0777JFAky,74,105,"trap boricua, trap latino, trap triste, urbano latino"
Hechizo,Myke Towers,spotify:track:3cIJt1xpS6aExpVvXcvZ76,62,100,"trap boricua, trap latino, trap triste, urbano latino"
Piensan,Myke Towers,spotify:track:1A9PKAFEHMWgXNLpgf7k4J,79,172,"trap boricua, trap latino, trap triste, urbano latino"
Tiene Que Saber,Myke Towers,spotify:track:1PunuZtU4AGgG0ZUcV77u9,53,182,"trap boricua, trap latino, trap triste, urbano latino"
Otro,Myke Towers,spotify:track:0wbBmZD9hESdXbW9AejGTN,58,90,"trap boricua, trap latino, trap triste, urbano latino"
Ronca,Myke Towers,spotify:track:0WxhO7pvOWqFJRMBQ3q3B2,62,90,"trap boricua, trap latino, trap triste, urbano latino"
Funeral,Myke Towers,spotify:track:1Q5veUVWf7OT9xjh1PZKOw,60,176,"trap boricua, trap latino, trap triste, urbano latino"
Gasolina,Daddy Yankee,spotify:track:6jEZLz3YpnEBRpVkv35AmP,2,96,"latin hip hop, reggaeton, trap latino, urbano latino"
"Lo Que Pasó, Pasó",Daddy Yankee,spotify:track:6z5Xrx58p5Bs18RIe6KXbI,1,97,"latin hip hop, reggaeton, trap latino, urbano latino"
Dale Don Dale,Don Omar,spotify:track:1PZrHbJjt5t7dP9OGRxcD0,72,95,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Ella Me Levanto,Daddy Yankee,spotify:track:3AZXqe3LGCFD4r6YFJgaK3,0,100,"latin hip hop, reggaeton, trap latino, urbano latino"
Abusadora,Wisin & Yandel,spotify:track:6Zdjh0uRQPt22BPckJgvEj,70,115,"electro latino, reggaeton, trap latino, urbano latino"
Sexy Movimiento,Wisin & Yandel,spotify:track:1Kgyx7NLtzsa3gWV1efGHu,72,105,"electro latino, reggaeton, trap latino, urbano latino"
Rakata,Wisin & Yandel,spotify:track:1kQqiC1rS1FiuVpeBKN0QN,72,96,"electro latino, reggaeton, trap latino, urbano latino"
Salió El Sol,Don Omar,spotify:track:48NXpYRuvv9izul4oXhqS9,78,110,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Permitame,Tony Dize,spotify:track:0X5jHsNHshuHNfAWs1sxQ5,72,214,"reggaeton, trap latino, urbano latino"
5 Letras,Alexis y Fido,spotify:track:0tDSgSmZsbxCkdkfUPjg59,69,94,"latin hip hop, reggaeton, trap latino, urbano latino"
Noche De Sexo,Wisin & Yandel,spotify:track:4kAtRwNRLMKuoCbxMSxUGI,74,94,"electro latino, reggaeton, trap latino, urbano latino"
¿Qué Tengo Que Hacer?,Daddy Yankee,spotify:track:0nssGbqC6ZSMx0OliWCkHk,0,108,"latin hip hop, reggaeton, trap latino, urbano latino"
Dile,Don Omar,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,84,94,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Bailando por Ahi,Juan Magán,spotify:track:6sHBvzRsuGunQTfCk18KXi,68,130,"electro latino, spanish pop"
Gan-Ga,Bryant Myers,spotify:track:2J3jxgfp6GWoBsMPIa20oC,0,90,"reggaeton, trap latino, urbano latino"
Imaginaste,Jhayco,spotify:track:39GnQAiQ81e6jHngiQ2LtN,20,180,"reggaeton, trap latino, urbano latino"
No Te Debí Besar,C. Tangana,spotify:track:1KdwnsWOvhM53vezy5ROuf,64,75,urbano espanol
Blanco,J Balvin,spotify:track:2rc7BkzO8qepMFAxHtOrXc,59,100,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
MALA SANTA,Becky G,spotify:track:5e50NiIlOc2YJIftHzoehd,65,98,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino"
Diavla,Chris Viz,spotify:track:0Hv33beQ6rSQPnRPlt83O8,59,100,
Nota Loca - Remix,Eklectico,spotify:track:4N5Z6UnOzfED2kArFpc8CD,51,96,"dembow dominicano, trap dominicano"
Amor Genuino,Ozuna,spotify:track:3xEozpt8pAptvpH69iJhOw,59,175,"puerto rican pop, reggaeton, trap latino, urbano latino"
Goteo,Duki,spotify:track:57kdZIOAaolxAjB67d2yU3,68,108,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Verte Ir,DJ Luian,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,73,96,"reggaeton, reggaeton flow, trap latino, urbano latino"
No Te Veo - Remix,Casper Magico,spotify:track:0stKSegkdrfLTDvm5sIO38,58,104,"reggaeton, trap latino, urbano latino"
Criminal,NATTI NATASHA,spotify:track:6Za3190Sbw39BBC77WSS1C,76,80,"latin hip hop, reggaeton, trap latino, urbano latino"
Sin Pijama,Becky G,spotify:track:62vDrkBEyJYEOFj1ScBqM7,69,94,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino"
Mi Cama,KAROL G,spotify:track:3fFMAZtSAK5YQ3Zdl3EE4Q,61,163,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Eres Top,Ozuna,spotify:track:0iQmZXv7e8EHcmJmHpZX3o,50,100,"puerto rican pop, reggaeton, trap latino, urbano latino"
Mi Gente,J Balvin,spotify:track:7COfe3P7KgfwDwIRB8LIDw,75,105,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,spotify:track:6osaMSJh9NguagEDQcZaKx,75,192,"edm, electronic trap, pop, pop dance"
Me Rehúso,Danny Ocean,spotify:track:6ifUES3keWjwXgae8pXI3o,82,105,"pop venezolano, reggaeton, trap latino, urbano latino"
Otra vez (feat. J Balvin),Zion & Lennox,spotify:track:3QwBODjSEzelZyVjxPOHdq,78,96,"reggaeton, urbano latino"
Encantadora,Yandel,spotify:track:7LABrQFfRYcZUqUwng0Heb,70,170,"latin hip hop, reggaeton, trap latino, urbano latino"
Easy,Jhayco,spotify:track:7fTsw0IKbbPDN19keS32tF,7,94,"reggaeton, trap latino, urbano latino"
Te Quemaste,Manuel Turizo,spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,70,176,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Una Lady Como Tú,Manuel Turizo,spotify:track:5jf0PmPCHefQ78uAzqIqbj,71,95,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Alocao (With Bad Gyal),Omar Montes,spotify:track:6RyuoOJXNzlVWpfC5xQyeI,63,178,"rap canario, trap latino, urbano latino"
Mirándote,Rvfv,spotify:track:6wywJ7RutAY0JL7cMP7uFN,71,106,"drill espanol, flamenco urbano, urbano espanol, urbano latino"
Inocente,Myke Towers,spotify:track:07eET3PAzpSz5CLE4wGgN5,66,174,"trap boricua, trap latino, trap triste, urbano latino"
Prendío,Rvfv,spotify:track:1pUq8PePQRODKRKwY2nvC8,53,125,"drill espanol, flamenco urbano, urbano espanol, urbano latino"
Fantasias,Rauw Alejandro,spotify:track:6mAN61JH0dzyZpWslS11jy,76,94,"pop, r&b en espanol"
Santa María (Feat. Busy Signal),Bad Gyal,spotify:track:4R0sTxCaskwCPbzkfXHfWg,55,142,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Quizas,Rich Music LTD,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,74,176,urbano latino
Rebota - Remix,Guaynaa,spotify:track:3dWpRjCmaHbroNahuSeX11,59,90,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Kemba Walker,Eladio Carrion,spotify:track:4jhHaLksdP8DJZzxYAjOSz,77,147,"trap boricua, trap latino, trap triste, urbano latino"
Bandolera,Bryant Myers,spotify:track:5suqjbw9bF0T1X3HU1oG1v,0,93,"reggaeton, trap latino, urbano latino"
Piropo,Noriel,spotify:track:5YrjfKuFd0pMmYTGeRDV6X,56,94,"reggaeton, trap latino, urbano latino"
Otro Trago,Sech,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,73,176,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Dime A Ver,Cosculluela,spotify:track:2uGyZNHyMNFhB8iM107qb4,0,180,"latin hip hop, reggaeton, trap latino, urbano latino"
No Vuelvas Más,Darell,spotify:track:0mcBgVRVsvESTkEyVHt7Ue,56,95,"dembow, rap dominicano, reggaeton, trap latino, urbano latino"
Pa La Pared,Myke Tower,spotify:track:1vgEEJbVHunRfxC1FiQoxm,0,180,"trap boricua, trap latino, trap triste, urbano latino"
Imaginaste - Remix,Jhayco,spotify:track:3dJWIbkKEnI0Jb9CK6kdcg,59,90,"reggaeton, trap latino, urbano latino"
Farandulera,KEVVO,spotify:track:28GQIV7mU2VfpwvsnDL9hs,0,90,"reggaeton, reggaeton flow, trap latino, urbano latino"
Guatauba,Cosculluela,spotify:track:3LLCKnPAaXD2ORBY5jG60z,0,180,"latin hip hop, reggaeton, trap latino, urbano latino"
No Pensarte,Myke Tower,spotify:track:3fL2stATWQr7C001iv2wFS,0,180,"trap boricua, trap latino, trap triste, urbano latino"
Como Se Siente,Jhayco,spotify:track:09tYvFOFp1pKxZ8GJVlOXm,54,93,"reggaeton, trap latino, urbano latino"
Subiendo De Nivel,Jhayco,spotify:track:68mG1MySxGueYJFvuF1ikP,5,163,"reggaeton, trap latino, urbano latino"
Mini Mini,KEVVO,spotify:track:0dOVSsRf7JkqFzvnMHDswe,0,180,"reggaeton, reggaeton flow, trap latino, urbano latino"
Viene y Va,C. Tangana,spotify:track:1UozIJsPRJVXDRG08AgUQP,50,99,urbano espanol
5 Stars (feat. Polimá Westcoast),C. Tangana,spotify:track:7KAveXwQ5xzdHT6GDlNIBu,52,124,urbano espanol
Perreito,Mariah Angeliq,spotify:track:5LsUdPeqmKVGlPJre2sIRt,0,180,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Superman Sin Capa,El Super Nuevo,spotify:track:7enqOzlUkUH0M1tHYwRTYO,1,115,"dembow, rap dominicano"
Reggaetón en lo Oscuro,Wisin & Yandel,spotify:track:7LLXLd0pisbEAdIVK502VM,60,92,"electro latino, reggaeton, trap latino, urbano latino"
Prrrum,Cosculluela,spotify:track:23YEpFgAVvr0w3cDm7EQ1Q,0,90,"latin hip hop, reggaeton, trap latino, urbano latino"
Atrévete-Te-Te,Calle 13,spotify:track:1q8NdCAQ9QUjpYiqzdd3mv,76,88,"latin afrobeat, latin alternative, latin hip hop, puerto rican rock, rap conciencia, reggaeton, rock en espanol"
Entre la Playa Ella y Yo,Big Yamo,spotify:track:1tvdNGCcgAhYaYq7ouIYGJ,68,85,electro latino
Pobre Diabla,Don Omar,spotify:track:3xKOScU4dJYq30uDzbpG2j,39,92,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Hasta Que Salga el Sol,Ozuna,spotify:track:0dDboLfmRNsTBscy4j3Rnl,55,96,"puerto rican pop, reggaeton, trap latino, urbano latino"
Easy - Remix,Jhayco,spotify:track:0Cn8NxJZz7zUlsaA3rXoIU,20,94,"reggaeton, trap latino, urbano latino"
Power,KEVVO,spotify:track:1K2GjpzR5OuIIUWBfSp9c5,3,91,"reggaeton, reggaeton flow, trap latino, urbano latino"
MALA,6ix9ine,spotify:track:6AuTg5HcKndQ4baqOSBE2I,0,100,"melodic rap, rap, trap"
Sin Prendas Yo Brillo,Myke Towers,spotify:track:24SyZTMcAbfa85vUQmTV4i,38,148,"trap boricua, trap latino, trap triste, urbano latino"
Sin Pijama,Becky G,spotify:track:2ijef6ni2amuunRoKTlgww,69,94,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino"
Culpables,KAROL G,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,69,130,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Solo Pa Mi,Bad Buny,spotify:track:0EPiFQvJnjHPJEJ4Ou9QUg,0,180,"musica chihuahuense, nueva musica mexicana"
Estamos Arriba,Bad Bunny,spotify:track:0bCPJsVGDxPYwQMDZMi4NW,62,150,"musica chihuahuense, nueva musica mexicana"
Hielo,Eladio Carrion,spotify:track:24UGLsGfKHgQhGviBrbDdl,68,165,"trap boricua, trap latino, trap triste, urbano latino"
Reggaeton,J Balvin,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,66,176,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Safari,J Balvin,spotify:track:456xBIOmLRoLzCvCzZrWge,71,180,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Qué Pena,Maluma,spotify:track:5099x34vBakWpGkHourFxP,62,126,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
Downtown,Anitta,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,74,166,"funk pop, funk rj, pagode baiano, pop, pop nacional"
Ambiente,J Balvin,spotify:track:4N9V7YYPoN4DoSnjjfHW1k,56,81,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
X,Nicky Jam,spotify:track:39N9RPD9MRb5WmoLzNzPeA,3,180,"latin hip hop, reggaeton, trap latino, urbano latino"
Sigo Extrañándote,J Balvin,spotify:track:0k23rRi1B8ZHrKtzECGoyk,69,93,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
No Es Justo,J Balvin,spotify:track:1RTlTuLOdnmgbe11ynwR7c,60,88,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Ginza,J Balvin,spotify:track:2C2TGgFzrTRIOdQS1vUN5h,71,102,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Otra vez (feat. J Balvin),Zion & Lennox,spotify:track:7pk3EpFtmsOdj8iUhjmeCM,61,96,"reggaeton, urbano latino"
COMO UN BEBÉ,J Balvin,spotify:track:7knLcYCOSaURD0d7HUULFM,71,103,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Ahora,J Balvin,spotify:track:5ssi8k015gKhPXEgC7qDU2,47,88,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Yo Te Lo Dije,J Balvin,spotify:track:7syG2WcnpcoJvxSZT9VbAa,62,88,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
MOJAITA,J Balvin,spotify:track:71pEiUWwfDFiRO6RmFpnBf,65,172,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Ponle,Rvssian,spotify:track:28O1p0bQXH2F6Qn8jBZZR4,65,94,"reggaeton, trap latino, urbano latino"
Mi Gente,J Balvin,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,70,105,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
X (feat. Maluma & Ozuna) - Remix,Nicky Jam,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,67,180,"latin hip hop, reggaeton, trap latino, urbano latino"
Bobo,J Balvin,spotify:track:5kdTuoKeqdnblCop75wMuX,62,178,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
YO LE LLEGO,J Balvin,spotify:track:0uIfrUwwg0Z7KTitul7E3T,64,155,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Tranquila,J Balvin,spotify:track:2biG396b4oY4gHJJRtjUIo,58,176,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Machika,J Balvin,spotify:track:4vKltMFviBKMdhYu3FDLY0,49,212,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
