name_track,artist_track,uri_track,popularity,tempo,genres,urlImage,album
Todavía No Te Olvido (feat. Carlos Rivera),"Río Roma, Carlos Rivera",spotify:track:1o4NhRBP3RSnK73rxfW4tU,70,139.967,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273e62cfdb29fcdf24525f43254,Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition)
Golondrina Fugaz (Salay),María Juana,spotify:track:7JeitIt1GrWDq48Vhrntq9,0,135.139,folklore boliviano,https://i.scdn.co/image/ab67616d0000b273643cdace3ed372c5a677ed40,Golondrina Fugaz (Salay)
De la Noche a la Mañana,Elefante,spotify:track:6UN5APwiE4Ddmf4l11Jttc,51,129.048,"latin alternative, latin arena pop, latin pop, mexican pop, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b2736bc311ecff7b855508f961c3,Lo Que Andábamos Buscando (Special Para CEV)
Banana Splits,The Dickies,spotify:track:3vLERdxRiXhEVbHxuqMH6V,35,105.975,"early us punk, hardcore punk, punk",https://i.scdn.co/image/ab67616d0000b273b24dd2e014551ed2e5d3a2d7,The Incredible Shrinking Dickies (Expanded Version)
Mine Diamonds,Mcap Steve,spotify:track:65ezkm2CfwVsYVhaymLrUB,52,169.186,meme rap,https://i.scdn.co/image/ab67616d0000b273eba0fa4b5878ed8afdb65964,Welcome to My Mine
No Hay Nadie Más,Sebastian Yatra,spotify:track:0U8WdltGpu3OC0ma9yLmjX,54,105.084,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino",https://i.scdn.co/image/ab67616d0000b273db65291d083996c6d7359fba,No Hay Nadie Más
A La Sombra De Mi Madre,Leo Dan,spotify:track:2D3heLQAGzlfN6BliUNLl0,0,128.422,"bolero, cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b27322dcac873a5b558dd73c64d1,Imprescindibles
Regresa,Lucha Reyes,spotify:track:2w8ws8KopAyrprvaCPf5uR,0,130.136,"classic peruvian pop, ranchera",https://i.scdn.co/image/ab67616d0000b27394f74fad64632c246970d28a,Augusto Polo Campos - In Memoriam (1932-2018)
Shakira y sus amigas,Chabelos,spotify:track:7nMY2GjQzXKKO4IFFtT4W1,0,189.888,"peruvian punk, peruvian rock",https://i.scdn.co/image/ab67616d0000b273c80f9d56068a8f8c76bbd643,Seko!
Mi primer beso,Melendi,spotify:track:6gv4xCMCwjltktj6acDqz5,56,144.997,"spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273420c7ba982f6f92351fc0a2b,Lágrimas desordenadas
Tu jardín con enanitos,Melendi,spotify:track:6yCjU5j6YHbux2VQCBTTE1,74,127.92,"spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273420c7ba982f6f92351fc0a2b,Lágrimas desordenadas
Señora de las Cuatro Décadas,Ricardo Arjona,spotify:track:2JvYDGWN21QQOdtUlRdg7w,55,134.019,"cantautor, latin arena pop, latin pop",https://i.scdn.co/image/ab67616d0000b2737d6e9d820246b1bf7b7dd72c,Sólo Para Mujeres
Lo Que Nos Merecemos,Melendi,spotify:track:7lBOBU7sTDpEUDyoWFjbA4,55,138.069,"spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27370d27389fbc39271b13a0602,Ahora
La promesa,Melendi,spotify:track:5R0ww4BVThRuzRbQBGos19,38,153.929,"spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b2730a13fb9b2b0cd1e20f66fb98,Yo me veo contigo
Hada chalada - Versión Bossa,Bunbury,spotify:track:7irjW0l278iztVu7lam6rJ,40,107.883,"latin alternative, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273de1c621950710f5169fbe7de,Archivos Vol. 1: Tributos y BSOs
Sueños,Diego Torres,spotify:track:6arKgQHCGt2buopAxKTpQt,61,103.825,"latin pop, pop argentino",https://i.scdn.co/image/ab67616d0000b273cadff4b84b0789b7a589edaf,Un Mundo Diferente
Se Que Me Engañaste un día,Danny Daniel,spotify:track:2MdsP4DXjnV5r6sVWJIzj6,0,93.836,,https://i.scdn.co/image/ab67616d0000b273d967bd3ff25847759b9338be,El Gran Encuentro
No te llamaré,Tranzas,spotify:track:0GHKDzmg8hRyFEM5wwbCtd,29,124.969,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/c8d6f14635b286ac7c71450c7c8d69f3d6951b50,Por Siempre
Tomorrow,"Charles Strouse, Alicia Morton",spotify:track:4FDVnEP4xp3v9uzmbUKyIE,45,84.1,broadway,https://i.scdn.co/image/ab67616d0000b2738ff39d61db687620f3767119,Annie - Original Telefilm Soundtrack
We Belong,Pat Benatar,spotify:track:665Jxlgi1HamPKbW1vwzx4,70,135.154,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock",https://i.scdn.co/image/ab67616d0000b273ba7005f3c12d940ad4967460,Tropico
Locos,León Larregui,spotify:track:3GSMdtJphymHEsR8K9jT5Q,78,112.019,"latin alternative, latin rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b2732a05b124cd97397315615e22,Voluma
Heaven,Bryan Adams,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,80,140.059,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,Reckless (30th Anniversary / Deluxe Edition)
Los Malaventurados No Lloran,PXNDX,spotify:track:66PRDvzBHhbcdbc4T4mrZY,74,172.054,"emo mexicano, latin alternative, latin rock, mexican pop punk, mexican rock, punk rock mexicano, rock en espanol",https://i.scdn.co/image/ab67616d0000b273bcf00b6bf2045d79c5520334,Amantes Sunt Amentes
No Sé Olvidar,Alejandro Fernández,spotify:track:3T9vhAX8yaBAdEFJa4yy2b,56,88.016,"latin arena pop, latin pop, mariachi, mexican pop, musica mexicana, ranchera",https://i.scdn.co/image/ab67616d0000b273ef790401eef28c834bbd503c,Me Estoy Enamorando
Otra vez,Tranzas,spotify:track:7bnu8OrlWL0JlyQ7vRNSYW,19,129.928,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/c8d6f14635b286ac7c71450c7c8d69f3d6951b50,Por Siempre
Tu,Noelia,spotify:track:28VYA5Ej7giZVva0r3EEla,0,144.88,"latin arena pop, latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273449d2ed1b1016ee1ad041930,Noelia
Pegasus Fantasy,Mauren Mendo,spotify:track:6icMOOHpfroyqgdD2UYcWv,53,164.647,anime latino,https://i.scdn.co/image/ab67616d0000b273e43aec05160c7cd5d1a993d1,"Star Talent Anime Concert, Vol. 1"
Bandido,Alberto Plaza,spotify:track:63cRF8dNJB0899JyKIub8A,52,130.037,,https://i.scdn.co/image/ab67616d0000b273e4e887a84f32e641aafc8f44,Bandido
"Fea, Pero Te Quiero","Alfredo Perez, Fernando Alvarez",spotify:track:3wsmsqKkyOoVC3ua6nirUR,0,139.613,,https://i.scdn.co/image/ab67616d0000b27321336953ef8e3a181a24ad9d,"Fea, Pero Te Quiero"
Tema el Amor,Los Doltons,spotify:track:0Dnq6Bs2lN6LIeaTYzDUjr,38,89.069,"nueva ola peruana, peruvian rock",https://i.scdn.co/image/ab67616d0000b27363b762d231dc8217229c70f3,Siempre...Los Doltons
Como Olvidar - Balada,Tommy Torres,spotify:track:5hXZYSkkAl37bGRIWBhDwJ,27,90.035,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273bfff9216b30ecfc10e83c2b2,Tommy Torres
Amor Amor,Río Roma,spotify:track:3XiOngOQLGQZ0GW9BvCSj4,38,77.435,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273e638dfbd1f3089878f38c73b,Al Fin Te Encontré
Good Feeling,Flo Rida,spotify:track:3NcO4jGK1Opb5ea0mYLpxb,60,128.011,"dance pop, miami hip hop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b273f7382522c80f2f11bdf87c52,Good Feeling
I Gotta Feeling,Black Eyed Peas,spotify:track:70cTMpcgWMcR18t9MRJFjB,0,127.96,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b27349ed7a0ea23c40c730f6bb37,THE E.N.D. (THE ENERGY NEVER DIES) [International Version]
Me Acuerdo,"Vico C, Jossie Esteban",spotify:track:1txQf7M6ed5UJ24q00lA9R,0,84.009,reggaeton,https://i.scdn.co/image/ab67616d0000b2737a0250924d448480f559a5ed,Dos Tiempos Bajo Un Tono
Falling,Poochie and Maxi,spotify:track:3q8iG8OGc4xHfPYEqG4FYI,42,124.923,,https://i.scdn.co/image/ab67616d0000b273bc86b2336513e1b746013af4,Falling
Take On Me - MTV Unplugged,a-ha,spotify:track:7htt7UuxHL5wneOcMWJP5E,62,129.504,"new romantic, new wave, new wave pop, permanent wave, soft rock, synthpop",https://i.scdn.co/image/ab67616d0000b273d8a2c79bb4e493c53c18c114,MTV Unplugged - Summer Solstice
Princesas Mágicas,Jesús Adrián Romero,spotify:track:2geM54lztiqrOuy0wR13Xc,0,144.072,"latin christian, rock cristiano",https://i.scdn.co/image/ab67616d0000b273140035c2cf556f8644df4e03,Sencillos
Desde cuando,Alejandro Sanz,spotify:track:38EI0NudWZT1qFuhEafIHh,69,144.075,"cantautor, latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27385427661682e66a197f951d1,Paraiso Express
Volverás a Comenzar,Tranzas,spotify:track:4QMndW0YnvUqqFRlBVmfgL,29,79.111,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2739d30efcc351d813a353c3728,Serenata
Alguien,Tranzas,spotify:track:0Spv4Dme2OIKZPlJo0OfY2,16,120.015,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2739d30efcc351d813a353c3728,Serenata
Mañana que más da,Tranzas,spotify:track:0lG6HkZ2Ty0EELrKJlDlFR,23,91.969,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2739d30efcc351d813a353c3728,Serenata
Mi Corazon No Entiende (Live),Douglas Bastidas Tranzas,spotify:track:6aYK2pcb8tXYnMlIpV1Avb,6,79.905,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2733a663fcf218cc059a35c51a3,La Historia De Tranzas En Concierto
Seguir De Pie,Douglas Bastidas Tranzas,spotify:track:0PP6CnE7YHtjLcjMn215C1,16,75.588,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2733a663fcf218cc059a35c51a3,La Historia De Tranzas En Concierto
Mi Corazón No Entiende,Douglas Bastidas Tranzas,spotify:track:4fVlgvoYMOtgVNja723AHM,29,79.903,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2737fcea6833f1e3cdf2f4bdf63,MI Corazon No Entiende
"Fea, Pero Te Quiero","Fernando Alvarez, Alfredo Perez",spotify:track:1eZqpVKXeioGYIH4gHDU3n,30,138.912,,https://i.scdn.co/image/ab67616d0000b273a3190ae88fec54d7b1ef736a,"Fea, Pero Te Quiero"
La Saya,Tupay,spotify:track:2n3wEJDs91LEibaSY7DkE5,52,134.954,musica andina,https://i.scdn.co/image/ab67616d0000b27333ac4054b59c1fee7fe6b45d,America Latina
Stop Crying Your Heart Out,Oasis,spotify:track:5YciOakY5dB5dULkiLdCaf,75,74.987,"beatlesque, britpop, madchester, permanent wave, rock",https://i.scdn.co/image/ab67616d0000b273f687135853a4488b2178d0bf,Heathen Chemistry
Aquella Noche,Proyección,spotify:track:4fvPxMDYKzjfIZUnnkVYCQ,43,126.368,"folklore boliviano, musica andina",https://i.scdn.co/image/ab67616d0000b27321431ce612db27c18455e725,Aquella Noche (Bolivia y Su Folklore)
Ese - Balada,Jerry Rivera,spotify:track:2J7rsrL3EcFMNIg284xb9F,52,147.745,"latin pop, puerto rican pop, salsa, salsa puertorriquena, tropical",https://i.scdn.co/image/ab67616d0000b273b7ac8301975b4bcf74dd4fdd,No Me Olvidaras
alpaquitay,nancy manchego,spotify:track:5nQuCCdl8WO6MWVPMAicd3,0,81.953,huayno,https://i.scdn.co/image/ab67616d0000b27310ec3dc97f3f7c8f95dbf2bb,llanto por llanto
Chachachá,Jósean Log,spotify:track:6aommJFM8i3iT4inKuDSXh,79,110.827,mexican indie,https://i.scdn.co/image/ab67616d0000b273a8659bf75fee7dc8c01afc67,Háblate de Mí
Glad You Came,The Wanted,spotify:track:3ZShCgwUuSNcd3iDomFvbE,46,126.888,"boy band, dance pop, pop, post-teen pop",https://i.scdn.co/image/ab67616d0000b273de4c56829c88f6e4822f10f7,The Wanted (Special Edition)
Baby Shark,Pinkfong,spotify:track:5ygDXis42ncn6kYG14lEVG,79,115.056,"cartoon, children's music, dong-yo",https://i.scdn.co/image/ab67616d0000b27311723f2867f29b2134ae47e4,Pinkfong Animal Songs
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",spotify:track:7pYfyrMNPn3wtoCyqcTVoI,83,128.044,pop,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb,Hands All Over (Revised International Standard version)
Counting Stars,OneRepublic,spotify:track:1QzFhzIOW7CyRJLpmq5CM0,65,122.014,"piano rock, pop",https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,Native
Boys Don't Cry,The Cure,spotify:track:1QFh8OH1e78dGd3VyJZCAC,81,168.766,"new wave, permanent wave, rock, uk post-punk",https://i.scdn.co/image/ab67616d0000b273ca40908d43a2a80fb34de8a3,Three Imaginary Boys
Barbie Girl,Aqua,spotify:track:2RSOzvKUnfDDrb2nQPfpQU,2,129.985,"bubblegum dance, dance pop, eurodance, europop",https://i.scdn.co/image/ab67616d0000b273b5997b95ed07c8a825e0273b,Aquarium
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",spotify:track:1CmUZGtH29Kx36C1Hleqlz,69,94.992,"pop rap, seattle hip hop",https://i.scdn.co/image/ab67616d0000b2731cdc7eab166fcbfcaf8be8f6,Thrift Shop (feat. Wanz)
Where Is The Love?,Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,0,94.059,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b27356487e36f2e63eec78cac474,Elephunk (International Version)
All The Small Things,blink-182,spotify:track:12qZHAeOyTf93YAWvGDTat,0,148.119,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",https://i.scdn.co/image/ab67616d0000b27315a7914ef11f09b4c537f078,Enema Of The State
This Love,Maroon 5,spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,0,95.05,pop,https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f,Songs About Jane
The Monster,"Eminem, Rihanna",spotify:track:5U8hKxSaDXB8cVeLFQjvwx,0,110.004,"detroit hip hop, hip hop, rap",https://i.scdn.co/image/ab67616d0000b2734f22365402a62c4f6e1adb44,The Marshall Mathers LP2 (Deluxe)
Safe And Sound,Capital Cities,spotify:track:2Oj5BXOY01EDuJhVYNlEoq,0,117.952,"metropopolis, modern rock",https://i.scdn.co/image/ab67616d0000b2733e216f412a2d84969688ebab,Safe And Sound
It's My Life,Bon Jovi,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,0,119.992,"glam metal, rock",https://i.scdn.co/image/ab67616d0000b27305e593aaa47659429ba3804e,Crush
Somebody That I Used To Know,"Gotye, Kimbra",spotify:track:1qDrWA6lyx8cLECdZE7TV7,82,129.059,australian pop,https://i.scdn.co/image/ab67616d0000b2738ac5768205ad97df3f4f4c0e,Making Mirrors
We Found Love,"Rihanna, Calvin Harris",spotify:track:5uImkHXfTLkNYwemtGH7kB,0,127.986,"barbadian pop, pop, urban contemporary",https://i.scdn.co/image/ab67616d0000b273d2a528faf70452ecff59db4c,Talk That Talk (Deluxe)
Diamonds,Rihanna,spotify:track:1mwt9hzaH7idmC5UCoOUkz,0,91.958,"barbadian pop, pop, urban contemporary",https://i.scdn.co/image/ab67616d0000b273bc160fb50f95b24424999bac,Diamonds
Rehab,Amy Winehouse,spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,0,71.515,"british soul, neo soul",https://i.scdn.co/image/ab67616d0000b2734b6583b0a1505e40779faec6,Back To Black
Fancy,"Iggy Azalea, Charli XCX",spotify:track:3W3KtDwAIg3mAruSpnfG3Q,71,94.981,"australian hip hop, dance pop, pop",https://i.scdn.co/image/ab67616d0000b273a67377dbc9afa69daf2a7ad8,The New Classic (Deluxe Version)
Amiga mía,Alejandro Sanz,spotify:track:73MuQb9jIoryiOig4hDQhT,61,144.016,"cantautor, latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273406b80b9366f25dc4a0e94cd,Grandes exitos 1997-2004
Dulce Locura,La Oreja de Van Gogh,spotify:track:1wK9C22EkagQKukXoYmXig,32,132.04,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27311de875884a72e1c89d21bab,Mas Guapa
Sin Tu Amor,William Luna,spotify:track:243wiN8LscPBKEZ4jjxB84,0,77.495,"classic peruvian pop, folklore peruano, guitarra andina, huayno",https://i.scdn.co/image/ab67616d0000b273fe3149a7f8a754ed50bc35ca,Romance Andino
Qué pasará mañana,José Luis Perales,spotify:track:3FKT5l1ht6DXlTqTWJDm6F,0,130.855,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b27319a1366ab7b8ba5499886a6e,15 De Coleccion
Heartless,Feeling Every Sunset,spotify:track:1GwK2bwWs3HR7KXxFNIN6j,50,79.987,,https://i.scdn.co/image/ab67616d0000b2736b9da4c9eccffca72a9b6b4b,Die Trying
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",spotify:track:5rgy6ghBq1eRApCkeUdJXf,80,184.086,"baroque pop, metropopolis",https://i.scdn.co/image/ab67616d0000b273a036e1724bc7f2bab15cfda8,Some Nights
Acuérdate de Mí,Matisse,spotify:track:3sjxyR6C8OjKPnGYpsthzH,60,151.895,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27383b22554e243643210ff1a2b,Por Tu Bien
Dígale,David Bisbal,spotify:track:2ov4mApsCl1vXLLZvjhxHW,0,129.993,"latin arena pop, latin pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27332aaf72844e159a70891d998,Corazón Latino
Olvídala Amigo,Carmencita Lara,spotify:track:6o3hzIuaos4FVwQmASvUpE,40,153.222,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b273ee6d0a8bdb132923b6a3655c,Perú Criollo
El Árbol de Mi Casa,Carmencita Lara,spotify:track:5WmXveaqvbuJGB8abToM9n,38,149.606,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b273bfc0cadd2c52cb232ee4cd3a,Éxitos de... Carmencita Lara
Víbora,Los Embajadores Criollos,spotify:track:70uu3iCnIpJkYWEVyE5LjB,31,128.87,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b273ee6d0a8bdb132923b6a3655c,Perú Criollo
Devuélveme a Mi Madre,Carmencita Lara,spotify:track:5bCTEKaRrQASwumKmO3cKh,36,200.569,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b273bfc0cadd2c52cb232ee4cd3a,Éxitos de... Carmencita Lara
Dark Horse,"Katy Perry, Juicy J",spotify:track:4kgsK0fftHtg9gZOzkU5T2,0,131.899,pop,https://i.scdn.co/image/ab67616d0000b273078cfcd17022e7fac7f59a1d,PRISM (Deluxe)
Mala Gente,Juanes,spotify:track:3bqXUuTvi5LT3Kgypy5vZ5,34,95.029,"colombian pop, latin pop, mexican pop, rock en espanol",https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785,Un Día Normal
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",spotify:track:3SaIsrEzrQGDcG1jCeaK8q,0,150.032,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b27301b57b2d37dad2a9e1fb10b9,Sweet Talker (Deluxe Version)
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",spotify:track:0Rz1KXsP4bhGxs0ffySSSn,0,119.991,"dance pop, neo soul, pop rap, r&b, urban contemporary",https://i.scdn.co/image/ab67616d0000b273a8136b89b1903ef883ce3e77,Blurred Lines (Deluxe)
It Wasn't Me,"Shaggy, Rik Rok",spotify:track:0OaunKfsxkgBvPv68jBbmm,63,94.762,"dance pop, pop rap, reggae fusion",https://i.scdn.co/image/ab67616d0000b273bf25537d1dfd790ee0ad03f2,The Boombastic Collection - Best of Shaggy
Royals,Lorde,spotify:track:3yvZ1VUso9Xi7EvIyLaj4o,0,84.804,"art pop, metropopolis, nz pop, pop",https://i.scdn.co/image/ab67616d0000b27387d0bed9a1173c7fdc6f85c4,Pure Heroine
Bohemian Rhapsody - Remastered 2011,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,0,71.105,"classic rock, glam rock, rock",https://i.scdn.co/image/ab67616d0000b273a461aa96bd9a8fcd0a492aee,A Night At The Opera (2011 Remaster)
SexyBack,"Justin Timberlake, Timbaland",spotify:track:40VAYnnGBDLQVXD8D1ager,0,117.0,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b273ce4bff21fffe0db2a3c209a7,FutureSex/LoveSounds
Boombastic,Shaggy,spotify:track:0V9CF315TMGEvOWXQBNuUO,54,158.554,"dance pop, pop rap, reggae fusion",https://i.scdn.co/image/ab67616d0000b2735e6613d5189af7fe64118add,The Best Of Shaggy
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",spotify:track:2Foc5Q5nqNiosCNqttzHof,84,116.047,"electro, filter house, rock",https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]
DJ Got Us Fallin' In Love,"Usher, Pitbull",spotify:track:5tXyNhNcsnn7HbcABntOSf,0,119.932,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",https://i.scdn.co/image/ab67616d0000b273b911f456d11005e2fba6fc46,DJ Got Us Fallin' In Love
Cuando Seas Grande,Miguel Mateos - Zas,spotify:track:25NeGSHqObqSJg79oir7pB,69,144.651,"latin alternative, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273f3ea92164c4e64c1d27a57f4,Solos en América
Un día sin tí (Spending My Time),Roxette,spotify:track:7Jwp98P2bsP5n5lE2We8GJ,51,170.457,"europop, swedish pop",https://i.scdn.co/image/ab67616d0000b27322a4eb0da4e80aea8ba80060,Baladas En Español
Nunca me Faltes,Antonio Rios,spotify:track:3YCcsuRdJArE4rsAG5V3sW,26,104.619,"chicha, cumbia chilena",https://i.scdn.co/image/ab67616d0000b273ecea098dd23425a0421797c8,El Maestro
Cuando Se Acaba El Amor,Guillermo Davila,spotify:track:5jk9yDRNE0iJxsP2myja5A,0,157.793,pop romantico,https://i.scdn.co/image/ab67616d0000b273bdc933fec1260451e87daf90,Cuando Se Acaba El Amor
Regreso,Roberto Carlos,spotify:track:0GALrkctHOO5KzyQNiaaCt,42,139.374,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b419ab790a7ed96bbbefc332,Amor Sin Límite
Fluorescent Adolescent,Arctic Monkeys,spotify:track:2x8evxqUlF0eRabbW2JBJd,81,112.056,"garage rock, modern rock, permanent wave, rock, sheffield indie",https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,Favourite Worst Nightmare
Camionero (O Velho Caminhoneiro) [Gentle on My Mind],Roberto Carlos,spotify:track:57y7Nvle4zyysByUm8W3LC,12,83.328,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b27327f27b25c24d35c687770507,Línea Azul - Vol. VIII - Volver
No Voy a Mover Un Dedo (CD1),Yordano,spotify:track:24o3pGd9xqwTuVOw9lTnTv,28,139.155,"classic venezuelan pop, tropical, venezuelan rock",https://i.scdn.co/image/ab67616d0000b27347db335ab51a052c5f772de3,Yordano Hoy
Beber de Tu Sangre,Los Amantes De Lola,spotify:track:3Gr4OWY7lAXAq7PpgUbctG,67,125.326,"latin alternative, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273e1f42ce94f61f178cfd9cdda,Rock En Espanol - Lo Mejor De Los Amantes De Lola
Mujer,Alux Nahual,spotify:track:3sQRVI0oQYsj0XEB9virOJ,39,126.085,rock chapin,https://i.scdn.co/image/ab67616d0000b2735a35c70283f2d0ba2e3ae398,Leyenda (Oficial)
La Pareja Ideal,Marisela,spotify:track:5EWN5giv1RoSDNFeEoxqpU,0,143.897,"latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273a5755e99a47e0214199068c6,La Mejor Interprete de Marco Antonio Solis
No Soy el Aire,Benjamin,spotify:track:0FfErRAWYtk0TGrEKytqUd,47,73.264,,https://i.scdn.co/image/ab67616d0000b273d4c5a7a5e466a07ba3436971,Temporal De Amor
Solamente tú,Pablo Alborán,spotify:track:4f0jYdCQUUR7tEWj1vETuL,53,140.122,"latin arena pop, latin pop, spanish pop",https://i.scdn.co/image/ab67616d0000b2735e0bea685c0274982730765f,Pablo Alboran (Deluxe)
A Thousand Years,Christina Perri,spotify:track:6lanRgr6wXibZr8KgzXxBl,83,139.028,pop,https://i.scdn.co/image/ab67616d0000b2733dea4a2ccd58ad1f8e4dbb03,A Thousand Years
"Me Oyen, Me Escuchan",Thalia,spotify:track:0bEVnt3U8vqdHuld2Db4sd,0,152.876,"latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2736fa6ba8c78e83429f601b729,"Me Oyen, Me Escuchan"
The Muffin Song (asdfmovie),"The Gregory Brothers, TomSka",spotify:track:1LGv7Ah6TXp1soAAIzzuGC,59,112.016,"antiviral pop, pixel",https://i.scdn.co/image/ab67616d0000b273a0a6306033ab5306e4b9cedf,The Muffin Song (asdfmovie)
Lucky,"Jason Mraz, Colbie Caillat",spotify:track:0IktbUcnAGrvD03AWnz3Q8,75,130.088,"acoustic pop, dance pop, neo mellow, pop",https://i.scdn.co/image/ab67616d0000b273125b1a330b6f6100ab19dbed,We Sing. We Dance. We Steal Things.
Nada Es Como Tú - Acústico,Ricardo Arjona,spotify:track:6sY50BKHKjFseeUCeO2QAI,37,85.057,"cantautor, latin arena pop, latin pop",https://i.scdn.co/image/ab67616d0000b273dab4a9ba9b9a95c8d768b03f,Nada Es Como Tú (Acústico)
Hakuna Matata,"Francisco Colmenero, Raúl Carballeda, Claudia Pizá",spotify:track:6uIuuguDyTdz4aONOnJIDM,0,83.007,,https://i.scdn.co/image/ab67616d0000b273304c5761f844c1e50234b524,El Rey León (Edición Especial)
No No No,TheFatRat,spotify:track:5mZB7pYtcAPo7wo5DtW939,56,147.983,speedrun,https://i.scdn.co/image/ab67616d0000b2739a8f1baa54dc729b11faa6e2,No No No
Palomita Blanca,Gallina Pintadita,spotify:track:3NAgTiLnC5eW8LW9kCdFAs,38,113.299,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Pollito Amarillito,Gallina Pintadita,spotify:track:1MJX2sInxx64viGnnys6lx,60,143.008,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Mariana,Gallina Pintadita,spotify:track:1omsGCyXOwY4zk6VuhxRuE,55,141.082,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
